image_file,leaf_class,category,l1_gate,object_id,object_family_id,mass_g,f_min_measured_N,f_max_measured_N,note
重脆\E118\s9.png,重脆,易碎,易碎,E118,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\Wine_glass.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s1.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s10.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s11.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s12.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s13.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s14.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s2.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s3.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s4.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s5.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s6.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s7.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s8.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E119\s9.png,重脆,易碎,易碎,E119,glass_stemware,,1.0,,"f_min:ExpForce本物实测(1.0N,两指合力) | f_max:无实测"
重脆\E120\Ceramic_mug.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s1.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s10.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s11.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s12.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s13.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s14.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s2.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s3.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s4.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s5.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s6.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s7.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s8.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\E120\s9.png,重脆,易碎,易碎,E120,ceramic_cup,,1.5,,"f_min:ExpForce本物实测(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s0.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s1.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s10.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s11.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s12.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s13.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s14.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s2.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s3.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s4.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s5.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s6.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s7.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s8.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA001\s9.png,重脆,易碎,易碎,FRA001,glass_cup,,1.5,,"f_min:ExpForce同型实测(Glass tumbler; f_min=1.5N)(1.5N,两指合力) | f_max:无实测"
重脆\FRA002\s0.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s1.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s10.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s11.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s12.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s13.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s14.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s2.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s3.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s4.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s5.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s6.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s7.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s8.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA002\s9.png,重脆,易碎,易碎,FRA002,glass_cup,,1.5,69.0,"f_min:同型转移(玻璃杯)(1.5N,两指合力) | f_max:文献近似(GraspSense玻璃杯碗69N,薄壁直筒杯近似)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s0.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s1.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s10.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s11.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s12.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s13.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s14.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s2.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s3.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s4.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s5.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s6.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s7.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s8.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA003\s9.png,重脆,易碎,易碎,FRA003,glass_stemware,,1.0,69.0,"f_min:ExpForce同型实测(Wine glass; f_min=1.0N)(1.0N,两指合力) | f_max:文献实测(GraspSense玻璃高脚杯杯碗接触最大安全夹持力)(69.0N,夹持实测,单/总未确认保守按合力)"
重脆\FRA004\s0.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s1.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s10.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s11.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s13.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s14.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s15.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s2.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s3.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s4.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s5.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s6.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s7.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s8.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA004\s9.png,重脆,易碎,易碎,FRA004,glass_tableware,,,,f_min:无实测 | f_max:无实测
重脆\FRA005\s0.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s1.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s10.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s11.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s13.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s14.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s15.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s16.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s17.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s18.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s19.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s2.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s20.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s6.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA005\s8.png,重脆,易碎,易碎,FRA005,glass_bottle,,2.5,,"f_min:同型转移(玻璃汽水瓶)(2.5N,两指合力) | f_max:无实测"
重脆\FRA006\s0.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s1.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s10.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s11.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s12.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s13.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s14.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s2.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s3.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s4.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s5.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s6.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s7.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s8.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA006\s9.png,重脆,易碎,易碎,FRA006,glass_bottle,,0.75,,"f_min:ExpForce同型实测(Blueberry jam jar (Empty); f_min=0.75N)(0.75N,两指合力) | f_max:无实测"
重脆\FRA008\s0.png,重脆,易碎,易碎,FRA008,glass_decor,,,,f_min:无实测 | f_max:无实测
重脆\FRA008\s1.png,重脆,易碎,易碎,FRA008,glass_decor,,,,f_min:无实测 | f_max:无实测
重脆\FRA008\s10.png,重脆,易碎,易碎,FRA008,glass_decor,,,,f_min:无实测 | f_max:无实测
重脆\FRA008\s11.png,重脆,易碎,易碎,FRA008,glass_decor,,,,f_min:无实测 | f_max:无实测
重脆\FRA008\s12.png,重脆,易碎,易碎,FRA008,glass_decor,,,,f_min:无实测 | f_max:无实测
重脆\FRA008\s13.png,重脆,易碎,易碎,FRA008,glass_decor,,,,f_min:无实测 | f_max:无实测
重脆\FRA008\s14.png,重脆,易碎,易碎,FRA008,glass_decor,,,,f_min:无实测 | f_max:无实测
重脆\FRA008\s2.png,重脆,易碎,易碎,FRA008,glass_decor,,,,f_min:无实测 | f_max:无实测
